               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.032953,            0.043584,            0.010788,             0.79292,             0.67892,             0.73787,             0.50348,            0.031893,            0.011138,            0.019536,            0.006436,            0.006436,            0.006436
                 110,            0.033082,            0.042748,            0.010662,             0.76812,             0.71283,              0.7596,             0.50848,            0.031371,            0.011196,             0.01754,            0.006403,            0.006403,            0.006403
                 111,            0.033084,            0.044072,             0.01058,             0.74083,             0.69605,             0.75233,             0.52205,            0.031923,            0.011035,            0.018587,             0.00637,             0.00637,             0.00637
                 112,            0.032292,            0.042987,            0.010027,             0.76466,             0.68076,             0.74311,             0.50575,            0.031904,            0.011088,            0.018039,            0.006337,            0.006337,            0.006337
                 113,            0.032492,            0.042954,            0.010428,             0.74308,             0.71378,             0.74921,             0.50689,            0.032483,            0.011064,            0.018679,            0.006304,            0.006304,            0.006304
                 114,            0.032516,            0.043798,            0.010487,             0.75475,             0.69352,             0.74688,             0.50895,            0.032153,            0.011364,            0.017953,            0.006271,            0.006271,            0.006271
                 115,            0.032205,            0.042623,            0.010341,             0.75296,             0.70229,             0.75609,             0.50868,            0.032035,            0.011187,            0.017986,            0.006238,            0.006238,            0.006238
                 116,            0.032231,            0.042513,            0.010095,             0.78335,              0.6874,             0.75586,             0.51516,            0.031627,            0.011049,            0.016832,            0.006205,            0.006205,            0.006205
                 117,            0.031377,            0.041795,             0.01014,             0.77897,              0.7002,             0.77524,             0.53095,            0.031206,            0.011098,            0.017192,            0.006172,            0.006172,            0.006172
                 118,            0.032291,            0.042674,            0.010321,              0.7632,             0.72009,             0.76411,             0.51586,            0.031619,            0.011172,             0.01824,            0.006139,            0.006139,            0.006139
                 119,             0.03324,             0.04339,            0.010349,             0.78613,             0.69847,             0.76614,             0.53035,            0.031773,            0.011136,            0.017668,            0.006106,            0.006106,            0.006106
                 120,            0.032663,            0.043261,            0.010631,             0.76376,             0.73151,             0.76807,             0.53137,            0.031505,            0.010876,            0.017698,            0.006073,            0.006073,            0.006073
                 121,            0.031858,            0.043239,            0.010298,             0.78417,             0.68748,             0.76273,              0.5193,            0.031437,            0.011025,            0.016903,             0.00604,             0.00604,             0.00604
                 122,            0.032331,            0.042661,            0.010469,             0.79749,             0.69712,             0.77278,              0.5248,            0.031252,             0.01088,            0.018021,            0.006007,            0.006007,            0.006007
                 123,            0.031656,            0.042227,           0.0097002,              0.7376,             0.73711,             0.76563,              0.5141,            0.031173,            0.010912,            0.018416,            0.005974,            0.005974,            0.005974
                 124,            0.031669,            0.043198,             0.01022,              0.7442,             0.70667,             0.74728,             0.50857,            0.031478,             0.01115,            0.018898,            0.005941,            0.005941,            0.005941
                 125,            0.032056,            0.041927,            0.010034,             0.80493,             0.71397,             0.76414,             0.52672,            0.031227,             0.01097,            0.017387,            0.005908,            0.005908,            0.005908
                 126,            0.031573,            0.042986,            0.010145,             0.74704,             0.73515,             0.77862,             0.53543,            0.031001,            0.010728,            0.017152,            0.005875,            0.005875,            0.005875
